year,rank,nation,gold,silver,bronze,total,all_total,all_gold,all_silver,all_bronze,prop_total,prop_gold,prop_silver,prop_bronze
1974,7,India,4,12,12,28,602,201,197,204,0.046511627906976744,0.01990049751243781,0.06091370558375635,0.058823529411764705
1974,8,Thailand,4,2,8,14,602,201,197,204,0.023255813953488372,0.01990049751243781,0.01015228426395939,0.0392156862745098
1974,9,North Korea,3,4,4,11,602,201,197,204,0.018272425249169437,0.014925373134328358,0.02030456852791878,0.0196078431372549
1974,10,Mongolia,2,5,8,15,602,201,197,204,0.024916943521594685,0.009950248756218905,0.025380710659898477,0.0392156862745098
1974,11,Pakistan,2,0,7,9,602,201,197,204,0.014950166112956811,0.009950248756218905,0,0.03431372549019608
1974,12,Sri Lanka,2,0,0,2,602,201,197,204,0.0033222591362126247,0.009950248756218905,0,0
1974,13,Singapore,1,3,7,11,602,201,197,204,0.018272425249169437,0.004975124378109453,0.015228426395939087,0.03431372549019608
1974,14,Iraq,1,0,3,4,602,201,197,204,0.006644518272425249,0.004975124378109453,0,0.014705882352941176
1974,15,Philippines,0,2,11,13,602,201,197,204,0.02159468438538206,0,0.01015228426395939,0.05392156862745098
1974,16,Malaysia,0,1,5,6,602,201,197,204,0.009966777408637873,0,0.005076142131979695,0.024509803921568627
1974,17,Myanmar,0,1,2,3,602,201,197,204,0.0049833887043189366,0,0.005076142131979695,0.00980392156862745
1974,18,Kuwait,0,1,0,1,602,201,197,204,0.0016611295681063123,0,0.005076142131979695,0
1974,19,Afghanistan,0,0,1,1,602,201,197,204,0.0016611295681063123,0,0,0.004901960784313725
1978,1,Japan,70,58,49,177,625,201,198,226,0.2832,0.3482587064676617,0.29292929292929293,0.2168141592920354
1978,2,China,51,55,45,151,625,201,198,226,0.2416,0.2537313432835821,0.2777777777777778,0.19911504424778761
1978,3,South Korea,18,20,31,69,625,201,198,226,0.1104,0.08955223880597014,0.10101010101010101,0.13716814159292035
1978,4,North Korea,15,13,15,43,625,201,198,226,0.0688,0.07462686567164178,0.06565656565656566,0.06637168141592921
1978,5,Thailand,11,11,20,42,625,201,198,226,0.0672,0.05472636815920398,0.05555555555555555,0.08849557522123894
1978,6,India,11,11,6,28,625,201,198,226,0.0448,0.05472636815920398,0.05555555555555555,0.02654867256637168
1978,7,Indonesia,8,7,18,33,625,201,198,226,0.0528,0.03980099502487562,0.03535353535353535,0.07964601769911504
1978,8,Pakistan,4,4,9,17,625,201,198,226,0.0272,0.01990049751243781,0.020202020202020204,0.03982300884955752
1978,9,Philippines,4,4,6,14,625,201,198,226,0.0224,0.01990049751243781,0.020202020202020204,0.02654867256637168
1978,10,Iraq,2,4,6,12,625,201,198,226,0.0192,0.009950248756218905,0.020202020202020204,0.02654867256637168
1978,11,Singapore,2,1,4,7,625,201,198,226,0.0112,0.009950248756218905,0.005050505050505051,0.017699115044247787
1978,12,Malaysia,2,1,3,6,625,201,198,226,0.0096,0.009950248756218905,0.005050505050505051,0.01327433628318584
1978,13,Mongolia,1,3,5,9,625,201,198,226,0.0144,0.004975124378109453,0.015151515151515152,0.022123893805309734
1978,14,Lebanon,1,1,0,2,625,201,198,226,0.0032,0.004975124378109453,0.005050505050505051,0
1978,15,Syria,1,0,0,1,625,201,198,226,0.0016,0.004975124378109453,0,0
1978,16,Myanmar,0,3,3,6,625,201,198,226,0.0096,0,0.015151515151515152,0.01327433628318584
1978,17,Hong Kong,0,2,3,5,625,201,198,226,0.008,0,0.010101010101010102,0.01327433628318584
1978,18,Sri Lanka,0,0,2,2,625,201,198,226,0.0032,0,0,0.008849557522123894
1978,19,Kuwait,0,0,1,1,625,201,198,226,0.0016,0,0,0.004424778761061947
1982,1,China,61,51,41,153,614,199,200,215,0.249185667752443,0.3065326633165829,0.255,0.19069767441860466
1982,2,Japan,57,52,44,153,614,199,200,215,0.249185667752443,0.2864321608040201,0.26,0.20465116279069767
1982,3,South Korea,28,28,37,93,614,199,200,215,0.15146579804560262,0.1407035175879397,0.14,0.17209302325581396
1982,4,North Korea,17,19,20,56,614,199,200,215,0.09120521172638436,0.08542713567839195,0.095,0.09302325581395349
1982,5,India,13,19,25,57,614,199,200,215,0.09283387622149837,0.06532663316582915,0.095,0.11627906976744186
1982,6,Indonesia,4,4,7,15,614,199,200,215,0.024429967426710098,0.020100502512562814,0.02,0.03255813953488372
1982,7,Iran,4,4,4,12,614,199,200,215,0.019543973941368076,0.020100502512562814,0.02,0.018604651162790697
1982,8,Pakistan,3,3,5,11,614,199,200,215,0.017915309446254073,0.01507537688442211,0.015,0.023255813953488372
1982,9,Mongolia,3,3,1,7,614,199,200,215,0.011400651465798045,0.01507537688442211,0.015,0.004651162790697674
1982,10,Philippines,2,3,9,14,614,199,200,215,0.02280130293159609,0.010050251256281407,0.015,0.04186046511627907
1982,11,Iraq,2,3,4,9,614,199,200,215,0.014657980456026058,0.010050251256281407,0.015,0.018604651162790697
1982,12,Thailand,1,5,4,10,614,199,200,215,0.016286644951140065,0.005025125628140704,0.025,0.018604651162790697
1982,13,Kuwait,1,3,3,7,614,199,200,215,0.011400651465798045,0.005025125628140704,0.015,0.013953488372093023
1982,14,Syria,1,1,1,3,614,199,200,215,0.004885993485342019,0.005025125628140704,0.005,0.004651162790697674
1982,15,Malaysia,1,0,3,4,614,199,200,215,0.006514657980456026,0.005025125628140704,0,0.013953488372093023
1982,16,Singapore,1,0,2,3,614,199,200,215,0.004885993485342019,0.005025125628140704,0,0.009302325581395349
1982,17,Afghanistan,0,1,0,1,614,199,200,215,0.0016286644951140066,0,0.005,0
1982,NA,Lebanon,0,1,0,1,614,199,200,215,0.0016286644951140066,0,0.005,0
1982,19,Bahrain,0,0,1,1,614,199,200,215,0.0016286644951140066,0,0,0.004651162790697674
1982,NA,Hong Kong,0,0,1,1,614,199,200,215,0.0016286644951140066,0,0,0.004651162790697674
1982,NA,Qatar,0,0,1,1,614,199,200,215,0.0016286644951140066,0,0,0.004651162790697674
1982,NA,Saudi Arabia,0,0,1,1,614,199,200,215,0.0016286644951140066,0,0,0.004651162790697674
1982,NA,Vietnam,0,0,1,1,614,199,200,215,0.0016286644951140066,0,0,0.004651162790697674
1986,1,China,94,82,46,222,837,270,268,299,0.26523297491039427,0.34814814814814815,0.30597014925373134,0.15384615384615385
1986,2,South Korea,93,55,76,224,837,270,268,299,0.26762246117084826,0.34444444444444444,0.20522388059701493,0.25418060200668896
1986,3,Japan,58,76,77,211,837,270,268,299,0.2520908004778972,0.21481481481481482,0.2835820895522388,0.25752508361204013
1986,4,Iran,6,6,10,22,837,270,268,299,0.026284348864994027,0.022222222222222223,0.022388059701492536,0.033444816053511704
1986,5,India,5,9,23,37,837,270,268,299,0.04420549581839905,0.018518518518518517,0.033582089552238806,0.07692307692307693
1986,6,Philippines,4,5,9,18,837,270,268,299,0.021505376344086023,0.014814814814814815,0.018656716417910446,0.030100334448160536
1986,7,Thailand,3,10,13,26,837,270,268,299,0.03106332138590203,0.011111111111111112,0.03731343283582089,0.043478260869565216
1986,8,Pakistan,2,3,4,9,837,270,268,299,0.010752688172043012,0.007407407407407408,0.011194029850746268,0.013377926421404682
1986,9,Indonesia,1,5,4,10,837,270,268,299,0.011947431302270013,0.003703703703703704,0.018656716417910446,0.013377926421404682
1986,10,Hong Kong,1,1,3,5,837,270,268,299,0.005973715651135006,0.003703703703703704,0.0037313432835820895,0.010033444816053512
1986,11,Qatar,1,0,3,4,837,270,268,299,0.0047789725209080045,0.003703703703703704,0,0.010033444816053512
1986,12,Bahrain,1,0,1,2,837,270,268,299,0.0023894862604540022,0.003703703703703704,0,0.0033444816053511705
1986,NA,Lebanon,1,0,1,2,837,270,268,299,0.0023894862604540022,0.003703703703703704,0,0.0033444816053511705
1986,14,Malaysia,0,5,5,10,837,270,268,299,0.011947431302270013,0,0.018656716417910446,0.016722408026755852
1986,15,Iraq,0,5,2,7,837,270,268,299,0.008363201911589008,0,0.018656716417910446,0.006688963210702341
1986,16,Jordan,0,3,1,4,837,270,268,299,0.0047789725209080045,0,0.011194029850746268,0.0033444816053511705
1986,17,Kuwait,0,1,7,8,837,270,268,299,0.009557945041816009,0,0.0037313432835820895,0.023411371237458192
1986,18,Singapore,0,1,4,5,837,270,268,299,0.005973715651135006,0,0.0037313432835820895,0.013377926421404682
1986,19,Saudi Arabia,0,1,0,1,837,270,268,299,0.0011947431302270011,0,0.0037313432835820895,0
1986,20,Nepal,0,0,8,8,837,270,268,299,0.009557945041816009,0,0,0.026755852842809364
1986,21,Bangladesh,0,0,1,1,837,270,268,299,0.0011947431302270011,0,0,0.0033444816053511705
1986,NA,Oman,0,0,1,1,837,270,268,299,0.0011947431302270011,0,0,0.0033444816053511705
1990,1,China,183,107,51,341,983,313,312,358,0.34689725330620547,0.5846645367412141,0.34294871794871795,0.1424581005586592
1990,2,South Korea,54,54,73,181,983,313,312,358,0.18413021363173956,0.17252396166134185,0.17307692307692307,0.20391061452513967
1990,3,Japan,38,60,76,174,983,313,312,358,0.1770091556459817,0.12140575079872204,0.19230769230769232,0.2122905027932961
1990,4,North Korea,12,31,39,82,983,313,312,358,0.08341810783316378,0.038338658146964855,0.09935897435897435,0.10893854748603352
1990,5,Iran,4,6,8,18,983,313,312,358,0.018311291963377416,0.012779552715654952,0.019230769230769232,0.0223463687150838
1990,6,Philippines,4,5,9,18,983,313,312,358,0.018311291963377416,0.012779552715654952,0.016025641025641024,0.025139664804469275
